carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
live fire,38,83,0,0,19.25,41.75,0.01,-0.354,0.080,0.444,61,inf,9.32,3.69,3.54,0.816,0.705,0.419,0.323,0.500,0.859,0.735,0.397
live fire,40,83,0,0,20.25,41.75,0.11,-0.296,0.051,0.389,39,inf,5.06,1.62,3.12,0.919,0.740,0.439,0.204,0.433,0.967,0.772,0.417
live fire,41,83,0,0,20.75,41.75,0.11,-0.317,0.059,0.389,45,inf,4.94,1.12,1.00,0.944,0.917,0.432,0.237,0.433,0.994,0.957,0.454
live fire,42,83,0,0,21.25,41.75,0.11,-0.339,0.105,0.528,80,inf,4.83,0.71,0.71,0.965,0.941,0.424,0.425,0.600,1.000,0.982,0.470
live fire,43,83,0,0,21.75,41.75,0.10,-0.387,0.098,0.611,75,inf,4.73,0.50,1.12,0.975,0.907,0.408,0.398,0.700,1.000,0.946,0.439
live fire,44,83,0,0,22.25,41.75,0.10,-0.420,0.085,0.694,65,inf,4.83,0.71,1.50,0.965,0.875,0.397,0.344,0.800,1.000,0.913,0.405
live fire,45,83,0,0,22.75,41.75,0.10,-0.455,0.086,0.639,66,inf,4.95,1.12,1.00,0.944,0.916,0.385,0.349,0.733,0.994,0.956,0.417
live fire,46,83,0,0,23.25,41.75,0.10,-0.490,0.088,0.611,67,inf,5.07,1.00,0.51,0.950,0.958,0.372,0.355,0.700,1.000,0.999,0.428
live fire,47,83,0,0,23.75,41.75,0.20,-0.418,0.050,0.500,38,inf,5.19,1.21,1.29,0.939,0.892,0.397,0.199,0.567,0.989,0.931,0.411
live fire,48,83,0,0,24.25,41.75,0.50,-0.136,0.043,0.556,33,inf,5.44,1.80,1.30,0.910,0.892,0.495,0.172,0.633,0.958,0.931,0.419
live fire,49,83,0,0,24.75,41.75,0.50,-0.148,0.090,0.639,69,inf,5.73,2.26,0.50,0.887,0.958,0.491,0.366,0.733,0.934,1.000,0.447
live fire,50,83,0,0,25.25,41.75,0.50,-0.156,0.110,0.639,84,inf,6.15,2.76,1.00,0.862,0.917,0.488,0.446,0.733,0.907,0.957,0.451
live fire,51,83,0,0,25.75,41.75,0.50,-0.148,0.106,0.667,81,inf,6.34,3.26,1.50,0.837,0.875,0.490,0.430,0.767,0.881,0.913,0.431
live fire,52,83,0,0,26.25,41.75,0.50,-0.152,0.115,0.639,88,inf,6.63,3.76,2.00,0.812,0.833,0.489,0.468,0.733,0.855,0.870,0.432
live fire,53,83,0,0,26.75,41.75,0.50,-0.152,0.118,0.583,90,inf,6.93,4.26,2.50,0.787,0.792,0.489,0.478,0.667,0.829,0.826,0.432
live fire,54,83,0,0,27.25,41.75,0.50,-0.150,0.123,0.500,94,inf,7.22,4.76,3.00,0.762,0.750,0.490,0.500,0.567,0.802,0.783,0.440
live fire,-2,84,0,0,-0.75,42.25,-0.28,-0.304,0.177,0.528,135,15.61,15.61,4.88,4.98,0.756,0.585,0.437,0.720,0.600,0.796,0.610,0.436
live fire,-1,84,0,0,-0.25,42.25,-0.38,-0.435,0.165,0.583,126,15.32,15.32,4.76,5.36,0.762,0.553,0.391,0.672,0.667,0.802,0.577,0.399
live fire,0,84,0,0,0.25,42.25,-0.48,-0.550,0.157,0.556,120,15.02,15.02,4.66,5.25,0.767,0.563,0.351,0.640,0.633,0.807,0.587,0.388
live fire,1,84,0,0,0.75,42.25,-0.53,-0.594,0.152,0.556,116,14.82,14.82,4.78,5.65,0.761,0.529,0.336,0.618,0.633,0.801,0.552,0.373
live fire,2,84,0,0,1.25,42.25,-0.53,-0.597,0.148,0.528,113,14.70,14.70,4.90,5.53,0.755,0.539,0.335,0.602,0.600,0.795,0.562,0.374
live fire,3,84,0,0,1.75,42.25,-0.54,-0.608,0.145,0.472,111,14.59,14.59,5.02,5.43,0.749,0.548,0.332,0.591,0.533,0.789,0.572,0.381
live fire,4,84,0,0,2.25,42.25,-0.49,-0.576,0.145,0.500,111,14.70,14.70,5.22,5.54,0.739,0.538,0.343,0.591,0.567,0.778,0.562,0.376
live fire,5,84,0,0,2.75,42.25,-0.49,-0.598,0.143,0.500,109,14.82,14.82,5.52,5.66,0.724,0.529,0.335,0.581,0.567,0.762,0.552,0.367
live fire,6,84,0,0,3.25,42.25,-0.50,-0.611,0.141,0.528,108,15.03,15.03,5.82,5.87,0.709,0.511,0.331,0.575,0.600,0.747,0.533,0.354
live fire,14,84,0,0,7.25,42.25,0.00,-0.186,0.093,0.444,71,4.59,4.59,5.55,1.47,0.771,0.878,0.477,0.376,0.500,0.811,0.916,0.443
live fire,15,84,0,0,7.75,42.25,0.00,-0.162,0.097,0.500,74,4.29,4.29,5.25,1.62,0.785,0.865,0.486,0.392,0.567,0.827,0.903,0.440
live fire,16,84,0,0,8.25,42.25,-0.12,-0.270,0.096,0.417,73,4.18,4.18,5.14,1.83,0.791,0.847,0.448,0.387,0.467,0.833,0.884,0.441
live fire,31,84,0,0,15.75,42.25,-0.30,-0.377,0.046,0.444,35,inf,9.59,1.62,2.54,0.919,0.789,0.411,0.183,0.500,0.967,0.823,0.402
live fire,32,84,0,0,16.25,42.25,-0.30,-0.422,0.069,0.528,53,inf,9.29,1.50,2.65,0.925,0.779,0.396,0.280,0.600,0.974,0.813,0.401
live fire,33,84,0,0,16.75,42.25,-0.30,-0.461,0.075,0.611,57,inf,9.00,1.62,2.62,0.919,0.782,0.382,0.301,0.700,0.967,0.816,0.386
live fire,34,84,0,0,17.25,42.25,-0.30,-0.500,0.069,0.556,53,inf,8.79,1.83,2.98,0.909,0.751,0.369,0.280,0.633,0.956,0.784,0.380
live fire,35,84,0,0,17.75,42.25,-0.29,-0.514,0.073,0.611,56,inf,8.67,2.12,3.28,0.894,0.727,0.364,0.296,0.700,0.941,0.758,0.365
live fire,36,84,0,0,18.25,42.25,-0.29,-0.539,0.075,0.528,57,inf,8.55,2.53,3.98,0.873,0.668,0.356,0.301,0.600,0.919,0.697,0.365
live fire,37,84,0,0,18.75,42.25,-0.26,-0.545,0.072,0.500,55,inf,8.67,2.95,4.34,0.853,0.639,0.353,0.290,0.567,0.898,0.666,0.359
live fire,38,84,0,0,19.25,42.25,0.01,-0.300,0.081,0.444,62,inf,8.82,3.40,3.54,0.830,0.705,0.438,0.328,0.500,0.874,0.735,0.407
live fire,40,84,0,0,20.25,42.25,0.11,-0.241,0.056,0.361,43,inf,4.65,1.50,1.50,0.925,0.875,0.458,0.226,0.400,0.974,0.913,0.454
live fire,41,84,0,0,20.75,42.25,0.11,-0.266,0.065,0.444,50,inf,4.44,1.00,1.50,0.950,0.875,0.450,0.263,0.500,1.000,0.913,0.450
live fire,42,84,0,0,21.25,42.25,0.11,-0.294,0.102,0.528,78,inf,4.33,0.50,1.00,0.975,0.917,0.440,0.414,0.600,1.000,0.957,0.468
live fire,43,84,0,0,21.75,42.25,0.11,-0.335,0.096,0.583,73,inf,4.23,0.00,1.41,1.000,0.882,0.426,0.387,0.667,1.000,0.921,0.443
live fire,44,84,0,0,22.25,42.25,0.10,-0.385,0.081,0.583,62,inf,4.33,0.50,1.62,0.975,0.865,0.409,0.328,0.667,1.000,0.902,0.424
live fire,45,84,0,0,22.75,42.25,0.10,-0.422,0.084,0.611,64,inf,4.45,1.00,1.12,0.950,0.906,0.396,0.339,0.700,1.000,0.946,0.423
live fire,46,84,0,0,23.25,42.25,0.10,-0.460,0.084,0.528,64,inf,4.57,1.50,0.71,0.925,0.940,0.383,0.339,0.600,0.974,0.981,0.435
live fire,47,84,0,0,23.75,42.25,0.20,-0.394,0.060,0.583,46,inf,4.78,1.62,1.45,0.919,0.880,0.406,0.242,0.667,0.967,0.918,0.401
live fire,48,84,0,0,24.25,42.25,0.50,-0.120,0.060,0.639,46,inf,5.05,1.97,1.47,0.902,0.878,0.500,0.242,0.733,0.949,0.916,0.416
live fire,49,84,0,0,24.75,42.25,0.50,-0.134,0.080,0.528,61,inf,5.44,2.37,0.71,0.881,0.941,0.495,0.323,0.600,0.928,0.982,0.456
live fire,50,84,0,0,25.25,42.25,0.50,-0.144,0.109,0.528,83,inf,5.72,2.87,1.00,0.856,0.917,0.492,0.441,0.600,0.901,0.957,0.470
live fire,51,84,0,0,25.75,42.25,0.50,-0.138,0.109,0.583,83,inf,5.93,3.37,1.50,0.831,0.875,0.494,0.441,0.667,0.875,0.913,0.448
live fire,52,84,0,0,26.25,42.25,0.50,-0.138,0.107,0.583,82,inf,6.22,3.87,2.00,0.806,0.833,0.494,0.435,0.667,0.849,0.870,0.436
live fire,53,84,0,0,26.75,42.25,0.50,-0.138,0.119,0.611,91,inf,6.51,4.37,2.50,0.781,0.792,0.494,0.484,0.700,0.823,0.826,0.428
live fire,54,84,0,0,27.25,42.25,0.50,-0.138,0.120,0.472,92,inf,6.93,4.87,2.94,0.756,0.755,0.494,0.489,0.533,0.796,0.788,0.443
live fire,-1,85,0,0,-0.25,42.75,-0.41,-0.415,0.166,0.528,127,15.73,15.73,5.27,5.86,0.737,0.511,0.398,0.677,0.600,0.776,0.534,0.400
live fire,0,85,0,0,0.25,42.75,-0.47,-0.507,0.158,0.500,121,15.43,15.43,5.16,5.75,0.742,0.521,0.366,0.645,0.567,0.781,0.544,0.392
live fire,1,85,0,0,0.75,42.75,-0.52,-0.568,0.156,0.528,119,15.32,15.32,5.28,6.15,0.736,0.487,0.345,0.634,0.600,0.775,0.509,0.372
live fire,2,85,0,0,1.25,42.75,-0.52,-0.572,0.149,0.500,114,15.20,15.20,5.40,6.03,0.730,0.497,0.344,0.608,0.567,0.769,0.519,0.371
live fire,4,85,0,0,2.25,42.75,-0.54,-0.614,0.147,0.500,112,15.20,15.20,5.63,6.04,0.718,0.497,0.329,0.597,0.567,0.756,0.518,0.362
live fire,5,85,0,0,2.75,42.75,-0.49,-0.591,0.144,0.500,110,15.32,15.32,5.93,6.16,0.704,0.487,0.337,0.586,0.567,0.741,0.508,0.358
live fire,6,85,0,0,3.25,42.75,-0.53,-0.628,0.140,0.528,107,15.53,15.53,6.23,6.37,0.689,0.470,0.325,0.570,0.600,0.725,0.490,0.340
live fire,16,85,0,0,8.25,42.75,-0.12,-0.261,0.098,0.500,75,3.68,3.68,4.64,2.24,0.816,0.813,0.452,0.398,0.567,0.859,0.849,0.429
live fire,31,85,0,0,15.75,42.75,-0.30,-0.301,0.045,0.444,34,inf,9.18,1.12,3.04,0.944,0.747,0.438,0.177,0.500,0.994,0.779,0.407
live fire,32,85,0,0,16.25,42.75,-0.30,-0.352,0.071,0.611,54,inf,8.88,1.00,3.15,0.950,0.737,0.420,0.285,0.700,1.000,0.769,0.393
live fire,33,85,0,0,16.75,42.75,-0.30,-0.407,0.079,0.611,60,inf,8.58,1.12,2.20,0.944,0.817,0.401,0.317,0.700,0.994,0.852,0.405
live fire,34,85,0,0,17.25,42.75,-0.30,-0.445,0.076,0.611,58,inf,8.29,1.42,3.40,0.929,0.717,0.388,0.306,0.700,0.978,0.748,0.380
live fire,35,85,0,0,17.75,42.75,-0.29,-0.460,0.076,0.611,58,inf,8.17,1.83,3.69,0.909,0.692,0.383,0.306,0.700,0.956,0.722,0.371
live fire,36,85,0,0,18.25,42.75,-0.30,-0.497,0.077,0.556,59,inf,8.05,2.24,3.72,0.888,0.690,0.370,0.312,0.633,0.935,0.720,0.373
live fire,37,85,0,0,18.75,42.75,-0.26,-0.490,0.079,0.500,60,inf,8.17,2.74,3.84,0.863,0.680,0.372,0.317,0.567,0.908,0.710,0.378
live fire,38,85,0,0,19.25,42.75,0.01,-0.244,0.089,0.444,68,inf,8.43,3.28,2.00,0.836,0.833,0.457,0.360,0.500,0.880,0.870,0.441
live fire,40,85,0,0,20.25,42.75,0.10,-0.204,0.059,0.361,45,inf,4.21,1.62,2.00,0.919,0.833,0.471,0.237,0.400,0.967,0.870,0.453
live fire,41,85,0,0,20.75,42.75,0.11,-0.221,0.062,0.389,47,inf,3.94,1.12,1.62,0.944,0.865,0.465,0.247,0.433,0.994,0.903,0.458
live fire,42,85,0,0,21.25,42.75,0.10,-0.264,0.101,0.472,77,inf,3.83,0.71,1.12,0.965,0.907,0.450,0.409,0.533,1.000,0.946,0.479
live fire,43,85,0,0,21.75,42.75,0.10,-0.308,0.089,0.528,68,inf,3.73,0.50,1.62,0.975,0.865,0.435,0.360,0.600,1.000,0.903,0.448
live fire,44,85,0,0,22.25,42.75,0.10,-0.353,0.081,0.639,62,inf,3.83,0.71,1.83,0.965,0.848,0.420,0.328,0.733,1.000,0.884,0.414
live fire,45,85,0,0,22.75,42.75,0.10,-0.391,0.082,0.611,63,inf,3.95,1.12,1.42,0.944,0.882,0.406,0.333,0.700,0.994,0.920,0.420
live fire,46,85,0,0,23.25,42.75,0.10,-0.427,0.082,0.583,63,inf,4.07,1.62,1.08,0.919,0.910,0.394,0.333,0.667,0.967,0.950,0.421
live fire,47,85,0,0,23.75,42.75,0.20,-0.367,0.062,0.500,47,inf,4.28,2.12,1.79,0.894,0.851,0.415,0.247,0.567,0.941,0.888,0.410
live fire,48,85,0,0,24.25,42.75,0.50,-0.101,0.059,0.583,45,inf,4.86,2.37,1.30,0.881,0.892,0.507,0.237,0.667,0.928,0.931,0.424
live fire,49,85,0,0,24.75,42.75,0.50,-0.120,0.082,0.556,63,inf,5.11,2.66,1.12,0.867,0.907,0.500,0.333,0.633,0.913,0.946,0.446
live fire,50,85,0,0,25.25,42.75,0.50,-0.132,0.105,0.583,80,inf,5.22,3.08,1.00,0.846,0.917,0.496,0.425,0.667,0.891,0.957,0.455
live fire,51,85,0,0,25.75,42.75,0.50,-0.124,0.105,0.528,80,inf,5.51,3.49,1.50,0.826,0.875,0.499,0.425,0.600,0.869,0.913,0.455
live fire,52,85,0,0,26.25,42.75,0.50,-0.122,0.107,0.528,82,inf,5.81,3.99,2.00,0.801,0.833,0.499,0.435,0.600,0.843,0.870,0.446
live fire,53,85,0,0,26.75,42.75,0.50,-0.124,0.113,0.500,86,inf,6.22,4.49,2.50,0.776,0.792,0.499,0.457,0.567,0.816,0.826,0.443
live fire,54,85,0,0,27.25,42.75,0.50,-0.123,0.120,0.444,92,inf,6.63,4.99,2.62,0.751,0.782,0.499,0.489,0.500,0.790,0.816,0.453
live fire,16,86,0,0,8.25,43.25,-0.05,-0.227,0.114,0.500,87,3.17,3.17,4.13,2.74,0.841,0.772,0.463,0.462,0.567,0.886,0.805,0.444
live fire,17,86,0,0,8.75,43.25,-0.12,-0.246,0.105,0.528,80,3.39,3.39,4.34,2.95,0.830,0.754,0.457,0.425,0.600,0.874,0.787,0.425
live fire,31,86,0,0,15.75,43.25,-0.30,-0.221,0.047,0.417,36,inf,8.88,0.71,4.55,0.964,0.621,0.465,0.188,0.467,1.000,0.648,0.404
live fire,32,86,0,0,16.25,43.25,-0.30,-0.292,0.077,0.611,59,inf,8.47,0.51,1.52,0.975,0.873,0.441,0.312,0.700,1.000,0.911,0.426
live fire,33,86,0,0,16.75,43.25,-0.30,-0.350,0.084,0.639,64,inf,8.17,0.71,1.91,0.964,0.841,0.421,0.339,0.733,1.000,0.877,0.416
live fire,34,86,0,0,17.25,43.25,-0.30,-0.396,0.082,0.639,63,inf,7.88,1.12,2.34,0.944,0.805,0.405,0.333,0.733,0.994,0.840,0.403
live fire,35,86,0,0,17.75,43.25,-0.30,-0.420,0.079,0.639,60,inf,7.67,1.62,3.33,0.919,0.722,0.397,0.317,0.733,0.967,0.754,0.379
live fire,36,86,0,0,18.25,43.25,-0.30,-0.445,0.081,0.528,62,inf,7.55,2.12,3.22,0.894,0.732,0.388,0.328,0.600,0.941,0.764,0.395
live fire,37,86,0,0,18.75,43.25,-0.26,-0.432,0.082,0.528,63,inf,7.67,2.62,3.12,0.869,0.740,0.392,0.333,0.600,0.915,0.772,0.393
live fire,38,86,0,0,19.25,43.25,0.01,-0.180,0.088,0.389,67,inf,8.00,3.16,2.50,0.842,0.792,0.479,0.355,0.433,0.886,0.826,0.451
live fire,40,86,0,0,20.25,43.25,0.10,-0.153,0.059,0.306,45,inf,3.95,1.83,2.00,0.909,0.833,0.489,0.237,0.333,0.957,0.870,0.466
live fire,41,86,0,0,20.75,43.25,0.10,-0.193,0.068,0.417,52,inf,3.63,1.41,2.12,0.929,0.823,0.475,0.274,0.467,0.978,0.859,0.452
live fire,42,86,0,0,21.25,43.25,0.10,-0.230,0.099,0.472,76,inf,3.49,1.12,1.41,0.944,0.882,0.462,0.403,0.533,0.994,0.920,0.476
live fire,43,86,0,0,21.75,43.25,0.10,-0.279,0.093,0.583,71,inf,3.38,1.00,1.50,0.950,0.875,0.445,0.376,0.667,1.000,0.913,0.446
live fire,44,86,0,0,22.25,43.25,0.10,-0.320,0.079,0.583,60,inf,3.49,1.12,2.12,0.944,0.823,0.431,0.317,0.667,0.994,0.859,0.420
live fire,45,86,0,0,22.75,43.25,0.10,-0.361,0.077,0.556,59,inf,3.61,1.41,1.71,0.929,0.858,0.417,0.312,0.633,0.978,0.895,0.422
live fire,46,86,0,0,23.25,43.25,0.10,-0.403,0.067,0.389,51,inf,3.75,1.83,1.58,0.909,0.869,0.402,0.269,0.433,0.957,0.906,0.437
live fire,49,86,0,0,24.75,43.25,0.50,-0.106,0.068,0.472,52,inf,4.61,3.09,1.51,0.846,0.874,0.505,0.274,0.533,0.890,0.912,0.441
live fire,50,86,0,0,25.25,43.25,0.50,-0.113,0.099,0.472,76,inf,4.81,3.37,1.12,0.832,0.907,0.503,0.403,0.533,0.875,0.946,0.468
live fire,51,86,0,0,25.75,43.25,0.50,-0.109,0.111,0.556,85,inf,5.10,3.78,1.62,0.811,0.865,0.504,0.452,0.633,0.854,0.903,0.453
live fire,52,86,0,0,26.25,43.25,0.50,-0.110,0.111,0.583,85,inf,5.51,4.20,1.62,0.790,0.865,0.504,0.452,0.667,0.832,0.903,0.443
live fire,53,86,0,0,26.75,43.25,0.50,-0.112,0.114,0.556,87,inf,5.93,4.61,2.12,0.770,0.823,0.503,0.462,0.633,0.810,0.859,0.439
live fire,54,86,0,0,27.25,43.25,0.50,-0.110,0.113,0.444,86,inf,6.34,5.11,2.62,0.745,0.782,0.504,0.457,0.500,0.784,0.816,0.447
live fire,16,87,0,0,8.25,43.75,0.03,-0.201,0.136,0.556,104,2.67,2.67,3.73,2.13,0.867,0.823,0.472,0.554,0.633,0.912,0.859,0.469
live fire,17,87,0,0,8.75,43.75,-0.09,-0.248,0.119,0.472,91,3.07,3.07,4.00,2.53,0.846,0.789,0.456,0.484,0.533,0.891,0.823,0.455
live fire,31,87,0,0,15.75,43.75,-0.63,-0.510,0.086,0.694,66,inf,8.62,0.56,3.08,0.972,0.743,0.365,0.349,0.800,1.000,0.776,0.376
live fire,32,87,0,0,16.25,43.75,-0.38,-0.309,0.099,0.750,76,inf,8.18,0.00,0.71,1.000,0.941,0.435,0.403,0.867,1.000,0.982,0.428
live fire,33,87,0,0,16.75,43.75,-0.29,-0.284,0.103,0.750,79,inf,7.76,0.51,1.12,0.975,0.907,0.444,0.419,0.867,1.000,0.946,0.429
live fire,34,87,0,0,17.25,43.75,-0.29,-0.328,0.096,0.722,73,inf,7.47,1.00,1.62,0.950,0.865,0.428,0.387,0.833,1.000,0.903,0.416
live fire,35,87,0,0,17.75,43.75,-0.29,-0.349,0.088,0.667,67,inf,7.17,1.50,2.24,0.925,0.814,0.421,0.355,0.767,0.973,0.849,0.404
live fire,36,87,0,0,18.25,43.75,-0.30,-0.388,0.085,0.583,65,inf,7.05,2.00,2.72,0.900,0.774,0.408,0.344,0.667,0.947,0.807,0.402
live fire,42,87,0,0,21.25,43.75,0.82,0.521,0.097,0.361,74,inf,2.62,1.83,1.99,0.909,0.834,0.722,0.392,0.400,0.956,0.870,0.557
live fire,43,87,0,0,21.75,43.75,0.82,0.473,0.090,0.528,69,inf,2.50,1.73,1.83,0.914,0.848,0.705,0.366,0.600,0.962,0.885,0.520
live fire,44,87,0,0,22.25,43.75,0.82,0.428,0.077,0.583,59,inf,2.62,1.83,1.62,0.909,0.865,0.690,0.312,0.667,0.956,0.903,0.496
live fire,45,87,0,0,22.75,43.75,0.82,0.386,0.072,0.500,55,inf,2.74,2.03,1.12,0.898,0.907,0.675,0.290,0.567,0.946,0.946,0.507
live fire,46,87,0,0,23.25,43.75,0.82,0.341,0.067,0.389,51,inf,2.95,2.29,1.01,0.885,0.916,0.659,0.269,0.433,0.932,0.956,0.516
live fire,49,87,0,0,24.75,43.75,0.50,-0.089,0.056,0.333,43,inf,4.11,3.59,1.01,0.821,0.916,0.511,0.226,0.367,0.864,0.956,0.459
live fire,50,87,0,0,25.25,43.75,0.50,-0.097,0.097,0.500,74,inf,4.39,3.78,1.12,0.811,0.906,0.508,0.392,0.567,0.854,0.946,0.459
live fire,51,87,0,0,25.75,43.75,0.50,-0.094,0.110,0.528,84,inf,4.81,4.07,1.62,0.796,0.865,0.509,0.446,0.600,0.838,0.902,0.455
live fire,52,87,0,0,26.25,43.75,0.50,-0.097,0.111,0.500,85,inf,5.22,4.49,2.12,0.776,0.823,0.508,0.452,0.567,0.817,0.859,0.450
live fire,53,87,0,0,26.75,43.75,0.50,-0.099,0.118,0.500,90,inf,5.66,4.90,2.00,0.755,0.833,0.507,0.478,0.567,0.795,0.870,0.452
live fire,54,87,0,0,27.25,43.75,0.50,-0.099,0.116,0.389,89,inf,6.13,5.32,2.50,0.734,0.792,0.507,0.473,0.433,0.773,0.826,0.460
live fire,14,88,0,0,7.25,44.25,1.13,0.837,0.152,0.500,116,0.71,0.71,1.79,3.46,0.965,0.712,0.831,0.618,0.567,1.000,0.743,0.599
live fire,15,88,0,0,7.75,44.25,1.13,0.822,0.149,0.583,114,0.50,0.50,1.57,3.24,0.975,0.730,0.826,0.608,0.667,1.000,0.762,0.583
live fire,16,88,0,0,8.25,44.25,1.10,0.813,0.145,0.500,111,0.71,0.71,1.47,3.14,0.965,0.738,0.823,0.591,0.567,1.000,0.770,0.596
live fire,30,88,0,0,15.25,44.25,-0.86,-0.647,0.076,0.611,58,inf,8.84,1.22,1.34,0.939,0.888,0.318,0.306,0.700,0.988,0.927,0.388
live fire,31,88,0,0,15.75,44.25,-0.61,-0.451,0.090,0.639,69,inf,8.33,0.75,1.55,0.963,0.871,0.386,0.366,0.733,1.000,0.909,0.415
live fire,32,88,0,0,16.25,44.25,-0.36,-0.248,0.102,0.778,78,inf,7.88,0.50,1.12,0.975,0.907,0.456,0.414,0.900,1.000,0.946,0.426
live fire,33,88,0,0,16.75,44.25,-0.29,-0.213,0.120,0.694,92,inf,7.47,0.71,1.41,0.964,0.882,0.468,0.489,0.800,1.000,0.920,0.456
live fire,34,88,0,0,17.25,44.25,-0.29,-0.261,0.118,0.667,90,inf,7.06,1.12,1.83,0.944,0.848,0.452,0.478,0.767,0.994,0.885,0.448
live fire,35,88,0,0,17.75,44.25,-0.29,-0.287,0.116,0.722,89,inf,6.76,1.62,2.24,0.919,0.814,0.442,0.473,0.833,0.967,0.849,0.423
live fire,36,88,0,0,18.25,44.25,-0.30,-0.325,0.105,0.556,80,inf,6.55,2.12,2.22,0.894,0.815,0.429,0.425,0.633,0.941,0.851,0.435
live fire,42,88,0,0,21.25,44.25,0.90,0.643,0.096,0.333,73,inf,2.12,2.33,1.50,0.883,0.875,0.764,0.387,0.367,0.930,0.913,0.575
live fire,43,88,0,0,21.75,44.25,0.90,0.590,0.094,0.528,72,inf,2.00,2.24,1.62,0.888,0.865,0.746,0.382,0.600,0.935,0.903,0.532
live fire,44,88,0,0,22.25,44.25,0.90,0.544,0.072,0.500,55,inf,2.12,2.33,1.50,0.883,0.875,0.730,0.290,0.567,0.930,0.913,0.515
live fire,45,88,0,0,22.75,44.25,0.90,0.499,0.073,0.500,56,inf,2.24,2.49,1.00,0.875,0.917,0.714,0.296,0.567,0.921,0.957,0.516
live fire,46,88,0,0,23.25,44.25,0.90,0.453,0.073,0.500,56,inf,2.53,2.74,0.50,0.863,0.958,0.698,0.296,0.567,0.908,1.000,0.515
live fire,47,88,0,0,23.75,44.25,0.90,0.404,0.029,0.361,22,inf,2.83,3.00,1.30,0.850,0.892,0.681,0.113,0.400,0.895,0.931,0.485
live fire,48,88,0,0,24.25,44.25,0.60,0.062,0.030,0.389,23,inf,3.27,3.59,1.30,0.821,0.892,0.563,0.118,0.433,0.864,0.931,0.440
live fire,49,88,0,0,24.75,44.25,0.50,-0.066,0.069,0.417,53,inf,3.70,4.08,0.51,0.796,0.958,0.519,0.280,0.467,0.838,0.999,0.459
live fire,50,88,0,0,25.25,44.25,0.50,-0.081,0.088,0.444,67,inf,4.11,4.21,1.00,0.790,0.916,0.514,0.355,0.500,0.831,0.956,0.460
live fire,51,88,0,0,25.75,44.25,0.50,-0.080,0.111,0.472,85,inf,4.54,4.49,1.50,0.776,0.875,0.514,0.452,0.533,0.817,0.913,0.465
live fire,52,88,0,0,26.25,44.25,0.50,-0.083,0.116,0.417,89,inf,5.02,4.78,1.62,0.761,0.865,0.513,0.473,0.467,0.801,0.903,0.474
live fire,53,88,0,0,26.75,44.25,0.50,-0.087,0.115,0.417,88,inf,5.52,5.19,2.12,0.740,0.823,0.512,0.468,0.467,0.779,0.859,0.462
live fire,54,88,0,0,27.25,44.25,0.50,-0.088,0.116,0.333,89,inf,6.02,5.60,2.62,0.720,0.782,0.511,0.473,0.367,0.758,0.816,0.467
live fire,14,89,0,0,7.25,44.75,1.13,0.802,0.151,0.472,115,0.50,0.50,1.57,3.92,0.975,0.674,0.819,0.613,0.533,1.000,0.703,0.594
live fire,15,89,0,0,7.75,44.75,1.13,0.832,0.153,0.500,117,0.00,0.00,1.31,3.69,1.000,0.692,0.829,0.624,0.567,1.000,0.722,0.597
live fire,16,89,0,0,8.25,44.75,1.10,0.847,0.152,0.500,116,0.50,0.50,1.19,3.59,0.975,0.701,0.834,0.618,0.567,1.000,0.731,0.599
live fire,27,89,0,0,13.75,44.75,-0.79,-0.428,0.109,0.611,83,inf,10.16,2.84,2.96,0.858,0.753,0.394,0.441,0.700,0.903,0.786,0.400
live fire,28,89,0,0,14.25,44.75,-0.80,-0.433,0.102,0.556,78,inf,9.66,2.34,2.46,0.883,0.795,0.392,0.414,0.633,0.929,0.829,0.416
live fire,29,89,0,0,14.75,44.75,-0.73,-0.385,0.099,0.611,76,inf,9.16,1.87,2.01,0.907,0.832,0.409,0.403,0.700,0.954,0.868,0.419
live fire,30,89,0,0,15.25,44.75,-0.66,-0.376,0.086,0.694,66,inf,8.66,1.44,1.71,0.928,0.857,0.412,0.349,0.800,0.977,0.894,0.403
live fire,31,89,0,0,15.75,44.75,-0.61,-0.390,0.092,0.667,70,inf,8.16,1.14,1.55,0.943,0.871,0.407,0.371,0.767,0.992,0.909,0.416
live fire,32,89,0,0,16.25,44.75,-0.36,-0.193,0.107,0.694,82,inf,7.62,1.00,1.62,0.950,0.865,0.475,0.435,0.800,1.000,0.903,0.445
live fire,33,89,0,0,16.75,44.75,-0.29,-0.154,0.119,0.639,91,inf,7.17,1.12,1.83,0.944,0.847,0.488,0.484,0.733,0.994,0.884,0.465
live fire,34,89,0,0,17.25,44.75,-0.29,-0.187,0.122,0.667,93,inf,6.76,1.42,2.12,0.929,0.823,0.477,0.495,0.767,0.978,0.859,0.452
live fire,35,89,0,0,17.75,44.75,-0.29,-0.219,0.116,0.556,89,inf,6.35,1.83,2.01,0.909,0.832,0.466,0.473,0.633,0.956,0.868,0.461
live fire,36,89,0,0,18.25,44.75,-0.30,-0.267,0.113,0.500,86,inf,6.05,2.24,1.72,0.888,0.857,0.449,0.457,0.567,0.935,0.894,0.462
